56,4,1
46,1,2
48,1,4
50,1,3
51,1,4
53,4,0
50,1,2
51,1,4
53,1,3
55,1,4
56,4,1
55,2,2
53,2,3
55,2,1
58,2,3
63,2,2
55,2,3
53,2,1
51,2,3
46,2,2
62,2,3
63,12,0
51,4,2
51,4,1
53,4,2
46,4,1
50,4,2
51,2,0
53,2,3
55,4,2
43,4,1
51,4,2
44,4,1
53,4,2
46,4,1
50,4,2
51,4,0
46,4,2
39,4,1
51,4,2
51,4,1
53,4,2
46,4,1
50,4,2
51,2,0
53,2,3
55,4,2
43,4,1
51,4,2
44,4,1
53,4,2
46,4,1
50,4,2
51,4,0
46,4,2
39,4,1
58,4,2
58,4,1
60,4,2
55,4,1
58,4,2
56,2,0
55,2,3
56,4,2
53,4,1
56,4,2
58,4,1
56,4,2
51,4,1
55,4,2
53,2,0
51,2,3
50,2,2
48,2,3
46,2,1
44,2,3
51,4,2
51,4,1
53,4,2
46,4,1
50,4,2
51,2,0
53,2,3
55,4,2
43,4,1
51,4,2
44,4,1
53,4,2
46,4,1
50,4,2
51,12,0
58,4,2
58,4,1
60,4,2
55,4,1
58,4,2
56,2,0
55,2,3
56,4,2
53,4,1
56,4,2
58,4,1
56,4,2
51,4,1
55,4,2
53,2,0
51,2,3
50,2,2
48,2,3
46,2,1
44,2,3
51,4,2
51,4,1
53,4,2
46,4,1
50,4,2
51,2,0
53,2,3
55,4,2
43,4,1
51,4,2
44,4,1
53,4,2
46,4,1
50,4,2
51,12,0
51,1,2
53,1,4
55,1,3
56,1,4
58,4,1
60,2,2
56,2,3
58,4,1
60,2,2
55,2,3
56,4,0
53,4,2
41,4,1
50,1,2
51,1,4
53,1,3
55,1,4
56,4,1
58,2,2
55,2,3
56,4,1
58,2,2
53,2,3
55,4,0
51,4,2
39,4,1
51,1,2
53,1,4
55,1,3
56,1,4
58,4,1
46,1,2
48,1,4
50,1,3
51,1,4
53,4,1
56,4,2
56,2,0
55,2,3
53,2,2
51,2,3
53,4,1
51,1,2
53,1,4
55,1,3
56,1,4
58,4,1
46,1,2
48,1,4
50,1,3
51,1,4
53,4,1
56,4,2
56,2,0
55,2,3
53,2,2
51,2,3
53,4,1
53,1,2
55,1,4
57,1,3
58,1,4
60,4,1
57,1,2
58,1,4
60,1,3
62,1,4
63,4,1
53,1,2
55,1,4
57,1,3
58,1,4
60,4,0
57,1,2
58,1,4
60,1,3
62,1,4
63,4,1
62,2,2
60,2,3
62,2,1
58,2,3
55,2,2
58,2,3
51,2,1
60,2,3
53,2,2
57,2,3
58,4,0
53,4,2
46,4,1
46,1,2
48,1,4
50,1,3
51,1,4
53,4,1
55,2,2
51,2,3
53,4,1
58,2,2
53,2,3
55,4,0
51,4,2
39,4,1
56,1,2
55,1,4
53,1,3
51,1,4
50,4,1
53,1,2
51,1,4
50,1,3
48,1,4
47,4,1
50,1,2
48,1,4
47,1,3
45,1,4
43,2,0
50,2,3
53,2,2
59,2,3
62,4,1
55,1,2
53,1,4
51,1,3
50,1,4
51,4,1
36,1,2
38,1,4
39,1,3
41,1,4
43,4,1
62,1,2
60,1,4
59,1,3
57,1,4
59,4,0
43,1,2
45,1,4
47,1,3
48,1,4
50,4,1
67,1,2
65,1,4
63,1,3
62,1,4
63,4,1
63,1,2
62,1,4
60,1,3
59,1,4
60,4,1
60,1,2
58,1,4
56,1,3
55,1,4
56,4,0
56,1,2
55,1,4
53,1,3
51,1,4
50,4,1
60,2,2
59,2,3
60,2,1
56,2,3
53,2,2
56,2,3
50,2,1
60,2,3
55,2,2
59,2,3
60,4,0
43,4,2
36,4,1
48,1,2
50,1,4
52,1,3
53,1,4
55,4,1
56,2,2
53,2,3
55,4,1
60,2,2
55,2,3
58,2,0
56,2,3
55,2,2
53,2,3
63,2,1
62,2,3
60,2,2
58,2,3
63,4,1
51,1,2
53,1,4
55,1,3
56,1,4
58,4,1
60,4,2
51,2,0
50,2,3
48,2,2
50,2,3
46,4,1
46,1,2
48,1,4
50,1,3
51,1,4
53,4,1
50,1,2
51,1,4
53,1,3
55,1,4
56,4,1
46,1,2
48,1,4
50,1,3
51,1,4
53,4,0
50,1,2
51,1,4
53,1,3
55,1,4
56,4,1
51,1,2
53,1,4
55,1,3
56,1,4
58,4,1
55,1,2
56,1,4
58,1,3
60,1,4
61,4,1
51,1,2
53,1,4
55,1,3
56,1,4
58,4,0
55,1,2
56,1,4
58,1,3
60,1,4
61,4,1
60,2,2
58,2,3
60,2,1
58,2,3
58,2,2
56,2,3
58,2,1
55,2,3
43,2,2
55,1,3
56,1,4
58,2,0
55,1,3
56,1,4
58,2,2
56,1,3
55,1,4
56,2,1
53,2,3
41,2,2
56,2,3
55,1,1
53,1,4
51,1,3
50,1,4
51,2,2
58,2,3
55,1,1
53,1,4
51,1,3
50,1,4
51,2,2
63,2,3
56,1,0
55,1,4
53,1,3
55,1,4
56,1,2
55,1,4
53,1,3
55,1,4
56,1,1
55,1,4
53,1,3
51,1,4
50,1,2
48,1,4
46,1,3
44,1,4
43,2,1
51,2,3
60,2,2
56,2,3
58,4,1
60,2,2
55,2,3
56,4,0
53,4,2
41,4,1
60,1,2
58,1,4
56,1,3
55,1,4
53,4,1
56,1,2
55,1,4
53,1,3
51,1,4
50,4,1
53,1,2
51,1,4
50,1,3
48,1,4
46,2,0
50,2,3
53,2,2
56,2,3
65,4,1
63,1,2
62,1,4
60,1,3
58,1,4
63,4,1
51,1,2
53,1,4
55,1,3
56,1,4
58,4,1
60,4,2
51,2,0
50,2,3
48,2,2
50,2,3
46,4,1
63,1,2
62,1,4
60,1,3
58,1,4
63,4,1
51,1,2
53,1,4
55,1,3
56,1,4
58,4,1
60,4,2
61,1,0
60,1,4
58,2,3
60,6,2
58,1,3
56,1,4
58,1,2
56,1,4
55,2,3
56,1,1
55,1,4
53,2,3
55,6,2
53,1,3
51,1,4
53,1,2
51,1,4
50,2,3
51,2,0
46,2,3
43,2,2
46,2,3
39,4,1
46,1,2
48,1,4
50,1,3
51,1,4
53,4,1
50,1,2
51,1,4
53,1,3
55,1,4
56,4,1
46,1,2
48,1,4
50,1,3
51,1,4
53,4,0
50,1,2
51,1,4
53,1,3
55,1,4
56,4,1
55,2,2
53,2,3
55,2,1
58,2,3
63,2,2
55,2,3
53,2,1
51,2,3
46,2,2
62,2,3
63,12,0
